LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/ms),(micron/ms),(micron),(ms),(micron),(micron),(micron),
ID5244 → ID2629,4,5244,2629,0.6542594519914109,0.0043137287554130465,0.4175832565730532,3.3406660525844254,228.0,294.2463710769399,94.84018570060988,0.0,
ID3336 → ID5040,4,3336,5040,0.14199882472544406,0.007837927365276554,0.3090053644488985,2.472042915591188,140.0,276.0551339298043,95.28947469704934,0.0,
ID5250 → ID2088,4,5250,2088,0.02145867996246769,0.0021878026682445313,0.2703540163644382,2.1628321309155054,124.0,271.6211432801679,95.76119060292127,0.0,
ID2088 → ID3336,4,2088,3336,0.002436806866233804,0.0021833629412757725,0.26797299914630346,2.1437839931704277,132.0,273.756783203785,95.48655614759313,0.0,
ID6179 → ID5250,4,6179,5250,0.0159532175370189,0.027093032438774853,0.2541084544036606,2.0328676352292847,116.0,269.5454087331615,96.06444546508354,0.0,
ID5235 → ID2403,4,5235,2403,0.025907572494596794,0.007860040579358985,0.153973943202529,1.231791545620232,196.0,285.1469198875551,95.16832511626683,0.0,
ID5428 → ID3268,4,5428,3268,48.04203205830553,0.022985787543869002,0.52673636418968,4.21389091351744,28.0,233.1313874431877,99.20783053075073,0.0,
ID3293 → ID2989,4,3293,2989,0.004644717954028783,0.010284537468954197,0.134721953110152,1.077775624881216,180.0,282.87346871814725,95.18831097479398,0.0,
ID3516 → ID2620,4,3516,2620,0.06358605952947505,0.0013993609029855404,0.4063170125160057,3.2505361001280457,276.0,313.81777843870924,96.03153872997618,0.0,
ID5966 → ID5340,4,5966,5340,0.05370086994973783,0.0032119169028031426,0.3664005008198935,2.931204006559148,84.0,260.09725824150166,97.55583970160308,0.0,
ID5291 → ID4073,4,5291,4073,0.22932161372143728,0.002478276186103452,0.13258840463526575,1.060707237082126,164.0,280.9313393036014,95.08830245717772,0.0,
ID4073 → ID3293,4,4073,3293,0.1475395578732848,0.011440342376686934,0.10966129161671449,0.8772903329337159,172.0,281.8981675968631,95.13578290387329,0.0,
ID2629 → ID5124,4,2629,5124,0.016103719558316364,0.0019301171959135962,0.3631084696555771,2.9048677572446167,236.0,297.3690414776868,94.83525644125484,0.0,
ID2223 → ID3251,4,2223,3251,0.09226746691024355,0.0037590909220231454,0.43107146675119834,3.4485717340095867,260.0,307.0741740450634,95.90388622632585,0.0,
ID3268 → ID4035,4,3268,4035,15.948298874860097,0.06872448404240936,0.7235693469240012,5.78855477539201,36.0,237.94401525989372,98.97651124748427,0.0,
ID2154 → ID2223,4,2154,2223,0.11376805983472972,0.007794497278921827,0.41161708726084417,3.2929366980867534,252.0,303.74925840300074,95.35220455683634,0.0,
ID3297 → ID5966,4,3297,5966,0.8513392288926507,0.007938213552386974,0.352185320925103,2.817482567400824,76.0,257.224338927958,97.47325134938974,0.0,
ID5040 → ID2600,4,5040,2600,0.1648328240186219,7.847183341028551E-4,0.24164137992230525,1.933131039378442,148.0,278.2538552026899,95.15921697321463,0.0,
ID5193 → ID6057,4,5193,6057,1.8849236233364413,0.03678711287161902,0.4255927856106866,3.4047422848854927,60.0,250.4115812258889,97.39681460075707,0.0,
ID2620 → ID3582,4,2620,3582,0.12551928899138873,0.00995804473243641,0.3741891189841203,2.993512951872962,284.0,316.93716774823764,96.06343182545373,0.0,
ID5438 → ID5193,4,5438,5193,1.2465858580845293,0.008108321532630547,0.4829831378600192,3.8638651028801534,52.0,246.8340084010975,97.75225112928764,0.0,
ID4986 → ID3152,4,4986,3152,0.21809781476887627,0.014315371236014719,0.40384369954433563,3.230749596354685,308.0,325.4985150987666,97.6109231922933,0.0,
ID3152 → ID3247,4,3152,3247,0.7823374291382708,0.0374982971506908,0.34709683658272794,2.7767746926618235,316.0,328.3132537075188,98.55934927888941,0.0,
ID2600 → ID5291,4,2600,5291,0.8354806188268804,0.006314082462926234,0.14782091152598315,1.1825672922078652,156.0,279.8097614120967,95.09145293024338,0.0,
ID4551 → ID6514,4,4551,6514,32.791455016714224,NaN,0.7157977959145724,5.726382367316579,4.0,206.74268967795962,108.801533804896,0.0,
ID3582 → ID5374,4,3582,5374,0.11112660152554239,0.009967660951118689,0.37497640866453313,2.999811269316265,292.0,319.91889279541994,96.33735139664256,0.0,
ID4035 → ID5438,4,4035,5438,3.967356631569156,0.06052219617038856,0.5453493913190581,4.362795130552465,44.0,242.87311161838176,98.85363893342019,0.0,
ID2403 → ID5612,4,2403,5612,0.1290773055100461,0.003380299236843289,0.19208969215551952,1.5367175372441562,204.0,286.5298097683863,95.10975749740581,0.0,
ID5340 → ID3390,4,5340,3390,1.081485155110584,0.040276116516884675,0.30375479772884345,2.4300383818307476,92.0,262.72122300971876,97.21340804946314,0.0,
ID6057 → ID3297,4,6057,3297,0.026678912957741805,0.009893595716257881,0.46331999283248976,3.706559942659918,68.0,253.96398552549303,97.4544726747502,0.0,
ID5612 → ID3401,4,5612,3401,1.0397698588272901,0.005161308217835872,0.3017543816967142,2.4140350535737136,212.0,288.5017422088239,95.0001535811959,0.0,
ID4609 → ID5428,4,4609,5428,149.97826600877812,0.07726526160631333,2.146416207212291,17.17132965769833,20.0,223.85080105964119,104.46070311620052,0.0,
ID6514 → ID4609,4,6514,4609,2.755128904996017,0.02194120039544881,0.8704009580580003,6.963207664464003,12.0,213.06282262829154,108.72410473114284,0.0,
ID2293 → ID6179,4,2293,6179,3.3407784879242874,0.03419181597133012,0.16784253327650742,1.3427402662120593,108.0,267.8709653453203,96.17841401084398,0.0,
ID3401 → ID5244,4,3401,5244,0.7339158561339496,0.005334786103719699,0.35894943684043273,2.871595494723462,220.0,291.1408663535429,94.87232482163324,0.0,
ID3251 → ID3516,4,3251,3516,0.4339226950727982,0.02728469070535246,0.4281122056070741,3.4248976448565926,268.0,310.4820102154788,96.14403531204002,0.0,
ID5374 → ID4986,4,5374,4986,0.5238219536736435,0.021189244683675567,0.3278960787909544,2.623168630327635,300.0,322.658495891916,96.92272040389935,0.0,
ID3145 → ID5247,6,3145,5247,0.7726856970325644,0.07390116932719505,0.20700421125241336,1.656033690019307,220.0,329.4787973224776,94.46725304842585,0.0,
ID2707 → ID4140,6,2707,4140,0.047181398276974804,0.0114152744704069,0.2556282623304976,2.045026098643981,348.0,369.3869407495504,91.8091841777756,0.0,
ID2149 → ID2216,6,2149,2216,0.16771504340858562,0.030938809711478003,0.2832999307489523,2.2663994459916186,252.0,337.46415812169425,93.56915959129728,0.0,
ID6543 → ID4143,6,6543,4143,0.038591425386719405,0.006725153432824058,0.22051869371195118,1.7641495496956094,412.0,384.54421377966435,94.75242150694311,0.0,
ID5354 → ID3128,6,5354,3128,0.41204399636539213,0.028598934189471622,0.4676416299009846,3.741133039207877,28.0,284.24324329820286,95.7363764898631,0.0,
ID4975 → ID2807,6,4975,2807,1.5960400201909024,0.047509601477256504,0.4321646379354598,3.4573171034836783,308.0,358.5214617764167,92.69262075448196,0.0,
ID5297 → ID4076,6,5297,4076,0.15889871226460836,0.0014430383796037306,0.1819235538933795,1.455388431147036,164.0,321.5564536291275,95.75098182286487,0.0,
ID3105 → ID3216,6,3105,3216,0.9859692959183008,0.0013979099142711411,0.4508025334559016,3.606420267647213,268.0,343.25339799504246,93.09659298789283,0.0,
ID4140 → ID2946,6,4140,2946,0.5160690028186857,0.03709729558848516,0.27322248953492395,2.1857799162793916,356.0,371.4184900675634,92.30921575198494,0.0,
ID5307 → ID2404,6,5307,2404,0.1839481327177916,0.03662037476203805,0.1235697696475709,0.9885581571805672,196.0,326.0907511900864,95.5920484498802,0.0,
