LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/ms),(micron/ms),(micron),(ms),(micron),(micron),(micron),
ID21226 → ID21893,545,21226,21893,0.05895732742524906,0.0173884479801332,0.2025926697455567,1.6207413579644536,3004.0,360.34320079677184,48.400647878409714,0.0,
ID20609 → ID21226,545,20609,21226,0.015936585668084195,5.886676587289906E-4,0.2215028589058312,1.7720228712466497,2996.0,362.0350742335805,48.363164183510484,0.0,
ID20410 → ID20306,545,20410,20306,0.1525984271758119,0.0035186015684970577,0.08292457513201365,0.6633966010561092,3140.0,340.63985347687156,50.429542973013355,0.0,
ID21689 → ID20710,545,21689,20710,0.19329980604726935,0.014645603622584106,0.20016340218863168,1.6013072175090535,3100.0,346.35186496062477,49.19781907764748,0.0,
ID20306 → ID22300,545,20306,22300,0.030537599071972496,2.481267681252121E-4,0.08006593300083467,0.6405274640066774,3148.0,340.02145182337097,50.63602170855419,0.0,
ID19848 → ID21943,545,19848,21943,0.196177561012766,0.019996376852823395,0.16004168883536302,1.2803335106829041,3180.0,336.55572198414177,50.27488772960438,0.0,
ID20048 → ID23098,545,20048,23098,0.24266326156970136,0.015941349775588264,0.14838175513484098,1.1870540410787278,3116.0,343.3885347000759,49.64367015664847,0.0,
ID22550 → ID19848,545,22550,19848,0.03787386829206515,0.002163579788620828,0.11939827010755615,0.9551861608604492,3172.0,337.64494107567873,50.5097949536717,0.0,
ID23098 → ID21318,545,23098,21318,0.2290921390100441,0.00260107789334246,0.11207546749467773,0.8966037399574218,3124.0,342.3800274406006,49.904831671530715,0.0,
ID20919 → ID21737,545,20919,21737,0.03376212971149343,0.014511764896674257,0.128225434656781,1.025803477254248,2948.0,371.1604843878305,47.84309772745084,0.0,
ID20816 → ID21284,545,20816,21284,0.19350606620586985,0.033919189029407035,0.2071325136617396,1.6570601092939168,2972.0,366.85464042786987,48.03548013577509,0.0,
ID22798 → ID20870,545,22798,20870,1.6350958186445765,0.11259703391009249,0.13284768402696073,1.0627814722156859,3060.0,349.4905212941046,48.67344990054519,0.0,
ID21483 → ID22702,545,21483,22702,0.3843743930310415,0.02505341278955742,0.23157911970551173,1.8526329576440939,3196.0,333.5524641413745,49.906474769430766,0.0,
ID21017 → ID19991,545,21017,19991,0.13369137985139024,0.020969492707756335,0.15560206434115137,1.244816514729211,2852.0,383.1281798920286,46.46734016989713,0.0,
ID21126 → ID21173,545,21126,21173,0.37161271373543014,0.027059097594882613,0.09182923724632364,0.7346338979705891,2892.0,376.9048830680124,47.302537583628755,0.0,
ID22143 → ID20504,545,22143,20504,0.0461580166747159,0.02082794927411055,0.10915324231335352,0.8732259385068282,2932.0,373.5433851788541,47.83106104285696,0.0,
ID21893 → ID20973,545,21893,20973,0.035315916465882294,0.005672247089406897,0.23080151367477889,1.846412109398231,3012.0,358.61066967201316,48.354997917673046,0.0,
ID20093 → ID21072,545,20093,21072,65.80637819527014,0.3908161710221176,0.5137055587995932,4.109644470396746,3076.0,353.61684752660153,46.334557652669304,0.0,
ID22090 → ID22744,545,22090,22744,3.0229096411221894,NaN,0.21733145916441599,1.7386516733153279,2756.0,401.89695006943066,46.284950716521514,0.0,
ID22238 → ID22644,545,22238,22644,0.3224996151655527,0.06428841690136904,0.21977592200976287,1.758207376078103,2812.0,391.0854248637596,45.890705285984595,0.0,
ID19991 → ID22044,545,19991,22044,0.032559759793706136,0.016712540416763722,0.18341456712995258,1.4673165370396206,2860.0,381.78582283775916,46.63717364493575,0.0,
ID22343 → ID21432,545,22343,21432,0.07798541814665459,0.00928034820697413,0.18661309069119902,1.4929047255295922,3044.0,351.9297045930422,47.99744801923218,0.0,
ID22744 → ID20452,545,22744,20452,0.7554750396225975,0.06352088005149942,0.21480023918491664,1.7184019134793331,2764.0,400.247273526628,46.00637230223391,0.0,
ID20250 → ID19742,545,20250,19742,0.007928851183277083,0.002760624160850639,0.19718210088264812,1.577456807061185,3028.0,355.33204054190753,48.07949152793588,0.0,
ID21635 → ID21533,545,21635,21533,0.01099582427298428,0.014293896853544891,0.1559469907511591,1.2475759260092727,2876.0,379.21993782225115,47.0434376417744,0.0,
ID21737 → ID21378,545,21737,21378,0.007572339734232481,0.011267448591388169,0.1439455641685292,1.1515645133482335,2956.0,370.0731217937229,47.864950396314455,0.0,
ID20345 → ID21986,545,20345,21986,0.08818624946936134,0.026603210124800988,0.23850434192028977,1.9080347353623182,2828.0,387.6931208448236,45.34337280806149,0.0,
ID21173 → ID20656,545,21173,20656,0.03672958122415733,0.01355841145978854,0.09574701828993851,0.7659761463195081,2900.0,376.1744381644839,47.46913408079314,0.0,
ID22044 → ID21635,545,22044,21635,0.061542655060296464,0.02086579930574134,0.1559361517987063,1.2474892143896503,2868.0,380.44657299572464,46.82751759916454,0.0,
ID20710 → ID20048,545,20710,20048,0.03587306519288137,0.0033840359674270934,0.20075504407122347,1.6060403525697877,3108.0,344.76195703098745,49.40636450623174,0.0,
ID22300 → ID21590,545,22300,21590,0.11791584932218883,0.05365965684785722,0.10422547406238396,0.8338037924990717,3156.0,339.30310022712933,50.69219124405994,0.0,
ID21432 → ID22798,545,21432,22798,0.12247285399780507,0.028278429089233514,0.18267660747379638,1.461412859790371,3052.0,350.4644074471206,48.08174723269265,0.0,
ID20738 → ID22238,545,20738,22238,0.7497291504740609,0.064417215154733,0.22125281776016173,1.7700225420812938,2804.0,392.77367218343295,46.13692523065545,0.0,
ID20452 → ID20144,545,20452,20144,0.07547194001772814,0.0636821753452489,0.18329449643459303,1.4663559714767442,2772.0,398.73333132988955,45.7171409140596,0.0,
ID19742 → ID22343,545,19742,22343,0.10633925967874783,0.014940169396392158,0.2340682583157105,1.872546066525684,3036.0,353.6111406480014,48.01951796465095,0.0,
ID21533 → ID21126,545,21533,21126,0.015854673313779242,0.006741659565216634,0.16814557053535426,1.345164564282834,2884.0,377.9291771520114,47.15873125742439,0.0,
ID20504 → ID20919,545,20504,20919,0.4364298374204603,0.019466670946776878,0.1798448937031886,1.4387591496255088,2940.0,372.3907485398495,47.84311612653743,0.0,
ID20870 → ID20093,545,20870,20093,69.6261848692953,0.3290953052780197,0.907035006980721,7.256280055845768,3068.0,352.30332077442665,47.201545493620536,0.0,
ID22462 → ID20550,545,22462,20550,0.21461421221988253,0.047430587762428957,0.20864517560571688,1.669161404845735,2788.0,396.04846799500035,46.27667042416256,0.0,
ID20144 → ID22462,545,20144,22462,0.3467915779031927,0.0394945199793068,0.15217090934303135,1.2173672747442508,2780.0,397.4428625211796,46.01897123037029,0.0,
ID22193 → ID22143,545,22193,22143,0.022993495941321544,0.01585801707513169,0.0848865275722674,0.6790922205781392,2924.0,374.31643305233604,47.80434995741875,0.0,
ID21943 → ID21483,545,21943,21483,0.13655853992679015,0.01548260398444947,0.185112605839905,1.48090084671924,3188.0,335.20925986447855,49.98183348065079,0.0,
ID21831 → ID21017,545,21831,21017,0.24952513678434687,0.07757770449591558,0.20161273363419854,1.6129018690735883,2844.0,384.54448130817457,46.32024729798354,0.0,
ID22899 → ID20609,545,22899,20609,0.12955275201244784,0.023363070451788526,0.2232060771047229,1.7856486168377832,2988.0,363.8065509179853,48.201580096905005,0.0,
ID20550 → ID20738,545,20550,20738,0.01050873910396088,0.01139603618800487,0.20454155764701595,1.6363324611761276,2796.0,394.4012764755224,46.38919170768101,0.0,
ID21318 → ID20410,545,21318,20410,0.0060517608410849445,0.0037289660446544076,0.12973588081402146,1.0378870465121717,3132.0,341.4508892641365,50.173269519751024,0.0,
ID22702 → ID22854,545,22702,22854,0.1577100733262071,0.015893537019031515,0.25364210168939944,2.0291368135151955,3204.0,331.61600080604376,49.862082103077434,0.0,
ID22503 → ID20578,547,22503,20578,0.392098694653873,NaN,0.0782722307332988,0.6261778458663904,2788.0,292.6998957444501,60.265008502935444,0.0,
ID20751 → ID22250,550,20751,22250,0.2647213790001285,0.0012973418483442907,0.2615716374253992,2.0925730994031935,2804.0,263.1450251315713,48.93470848441528,0.0,
ID20559 → ID20751,550,20559,20751,2.491372284734218,NaN,0.19730101862122293,1.5784081489697834,2796.0,264.9729671422908,48.768681705742,0.0,
ID20930 → ID21762,551,20930,21762,0.17047755565201253,0.021967523060745807,0.15101370754921886,1.208109660393751,2948.0,251.916546017965,53.03814257621291,0.0,
ID20347 → ID21990,551,20347,21990,0.10881202223785894,0.0016621440163153646,0.20989224175345217,1.6791379340276174,2828.0,280.74778033114796,46.74389067017822,0.0,
ID22153 → ID20514,551,22153,20514,0.22481392645436776,0.02627539796297104,0.07514437329186312,0.6011549863349049,2932.0,253.67563102149006,52.759263360652426,0.0,
ID21990 → ID21833,551,21990,21833,0.8584538453150525,0.05962410863465193,0.09176212895399143,0.7340970316319314,2836.0,279.5874915946673,46.94603247337645,0.0,
ID20666 → ID22407,551,20666,22407,0.10069759479093095,0.09294115866164002,0.06509898094767091,0.5207918475813673,2908.0,256.3049118998642,52.58306881513545,0.0,
ID19992 → ID22054,551,19992,22054,147.33588286070955,0.01825149250477776,1.7670212155954532,14.136169724763626,2860.0,268.3561064966302,49.908587748150026,0.0,
ID20514 → ID20930,551,20514,20930,0.012675995195418548,0.01560391397135684,0.11084486679814091,0.8867589343851273,2940.0,252.93481145984043,52.81009942838336,0.0,
ID21389 → ID20827,551,21389,20827,1.2561152171862329,0.009763041785394945,0.27163839529580946,2.1731071623664757,2964.0,249.2128505476305,53.41948863349076,0.0,
ID22203 → ID22153,551,22203,22153,0.4177195229367585,0.03006359738062897,0.1626781104630331,1.3014248837042648,2924.0,254.61338224589525,52.629014523394716,0.0,
ID21647 → ID21543,551,21647,21543,17.957935941967143,0.030768021562020628,0.1154772599091224,0.9238180792729792,2876.0,258.74195466239166,52.23199710070709,0.0,
ID21183 → ID20666,551,21183,20666,0.13232252430864191,0.0027901509585549107,0.059931737008945586,0.4794538960715647,2900.0,256.76671483544703,52.520525865024524,0.0,
ID21762 → ID21389,551,21762,21389,0.03571631210307019,0.029726795009063098,0.13133783949478073,1.0507027159582458,2956.0,250.81402552529846,53.24343235516997,0.0,
ID21135 → ID21183,551,21135,21183,1.946073040077464,0.07163036832085345,0.032346091253364434,0.25876873002691547,2892.0,257.08799226075155,52.33884338293844,0.0,
ID21833 → ID21020,551,21833,21020,0.7824131684961096,0.04461678673316493,0.23959429764281,1.91675438114248,2844.0,278.318658388994,47.26614657836869,0.0,
ID22407 → ID22203,551,22407,22203,0.07893494865385815,0.023104567646296016,0.10010186507529788,0.800814920602383,2916.0,255.65070629567077,52.511485845601925,0.0,
ID22645 → ID20347,551,22645,20347,0.3789903086954043,0.014536564879466175,0.2509612088027759,2.007689670422207,2820.0,282.5899491504562,46.67726131419212,0.0,
ID21543 → ID21135,551,21543,21135,2.358579599946202,0.043303409060058584,0.13732616817051307,1.0986093453641046,2884.0,257.7493739932502,52.31678886355646,0.0,
ID22240 → ID22645,551,22240,22645,2.0285856954882044,NaN,0.17803553435200287,1.424284274816023,2812.0,284.2961152199251,46.52249852692306,0.0,
ID21020 → ID19992,551,21020,19992,0.5429192622714366,0.0014281656169356706,0.28818830958428354,2.3055064766742683,2852.0,276.2329392074279,47.592494506572464,0.0,
ID22054 → ID21647,551,22054,21647,50.24794170212833,0.034874902610956035,0.3039318818241024,2.4314550545928193,2868.0,260.40195950539896,52.07389313154821,0.0,
ID22241 → ID22643,553,22241,22643,4.208955141178396,NaN,0.25644672756912384,2.0515738205529908,2812.0,429.84793403989613,45.74832376506777,0.0,
ID21832 → ID21016,553,21832,21016,0.8041856080435548,0.049341954574819935,0.13609359189333983,1.0887487351467187,2844.0,423.0537990159346,45.92686962853956,0.0,
ID21988 → ID21832,553,21988,21832,0.7463191373082071,0.03292281244294987,0.24440157535526102,1.9552126028420882,2836.0,424.53876631089145,45.75527251667671,0.0,
ID21016 → ID19988,553,21016,19988,114.41006884825664,0.023642870211599797,1.512834750980346,12.102678007842767,2852.0,416.4709005577097,46.15354937510118,0.0,
ID22643 → ID20346,553,22643,20346,1.0073347500867833,0.056076721434867,0.1730319666471453,1.3842557331771623,2820.0,428.1966600688192,45.458461516873484,0.0,
ID20346 → ID21988,553,20346,21988,0.5032704949584303,0.012831282998775334,0.25288498450465546,2.0230798760372437,2828.0,426.4961324056778,45.516071981641446,0.0,
ID22668 → ID20369,556,22668,20369,9.088960133558706E-4,4.03325636086108E-4,0.4078658533706707,3.2629268269653657,2820.0,142.2280047306854,58.96752327255426,0.0,
ID22267 → ID22668,556,22267,22668,10.831732102871106,NaN,0.4113949612080355,3.291159689664284,2812.0,145.3527374423101,59.95495937043603,0.0,
ID20369 → ID22015,556,20369,22015,5.070026403682263,0.09135284867065904,0.36250256407054243,2.9000205125643395,2828.0,139.35137492634897,59.078126849019654,0.0,
ID21858 → ID21045,556,21858,21045,0.9054574085929925,0.006041882875795774,0.2396869936107406,1.917495948885925,2844.0,134.3707404415658,60.831097234004105,0.0,
ID22015 → ID21858,556,22015,21858,0.6951542966185672,0.013633913046136285,0.3599895298116491,2.879916238493193,2836.0,136.6630984960948,60.12706546169774,0.0,
ID20382 → ID22023,557,20382,22023,1.2905395077287256,0.06419753290074803,0.25520494341103883,2.0416395472883107,2828.0,87.25373002055926,64.48452924993009,0.0,
ID22678 → ID20382,557,22678,20382,1.5498738823537606,NaN,0.15561741358786782,1.2449393087029426,2820.0,88.84416434086953,64.40106214533327,0.0,
ID22653 → ID20357,558,22653,20357,2.771648548642468,NaN,0.2081033603105403,1.6648268824843224,2820.0,288.0550674987327,49.25119355491685,0.0,
ID23419 → ID24281,559,23419,24281,0.3335442243122717,0.006341391516348351,0.029965806861689745,0.23972645489351796,3356.0,161.877263347709,58.33960957949398,0.0,
ID23105 → ID21329,559,23105,21329,0.3135042046791105,0.00967139794185115,0.04339872381422184,0.34718979051377474,3124.0,195.1374780921283,55.17692994470107,0.0,
ID23724 → ID23419,559,23724,23419,0.054363783398056933,0.010072169716828202,0.09188676838805,0.7350941471044,3348.0,162.36427841208427,58.32312413499757,0.0,
ID23675 → ID23619,559,23675,23619,0.13181787152892727,0.006879090933767084,0.0627352428814947,0.5018819430519575,3380.0,161.41231633146845,58.29022362039494,0.0,
ID23619 → ID24533,559,23619,24533,0.5663735691770071,0.006733337931623418,0.13899846677880637,1.111987734230451,3388.0,160.6094819435251,58.21150870311433,0.0,
ID24233 → ID24180,559,24233,24180,0.28215906974066896,0.006201725875452786,0.32290868297659,2.58326946381272,3460.0,145.8709112203893,59.76208383260902,0.0,
ID19996 → ID22050,559,19996,22050,0.006043871604890167,0.005260083918074113,0.20981902556096074,1.678552204487686,2860.0,250.12799979844624,50.36122715243209,0.0,
ID23564 → ID23880,559,23564,23880,55.55674409531491,0.36247420075502024,0.3419476451532978,2.7355811612263823,3420.0,157.07243737437705,58.56814583682146,0.0,
ID21842 → ID21025,559,21842,21025,0.23234654516851033,0.0013147653458037022,0.20822724774655826,1.665817981972466,2844.0,253.3966039802163,49.85400432160817,0.0,
ID20510 → ID20926,559,20510,20926,0.07895304140916863,0.010691948764562989,0.16616814752935297,1.3293451802348237,2940.0,239.02028193098084,50.96884177016669,0.0,
ID20926 → ID21755,559,20926,21755,0.034945640119974225,0.009365794925812847,0.17620525120982947,1.4096420096786357,2948.0,237.65570370172773,50.864869695545266,0.0,
ID21329 → ID20417,559,21329,20417,0.2946515098841677,0.1673662084899732,0.010269155127672439,0.08215324102137951,3132.0,194.95018498820485,55.17235185532468,0.0,
ID22149 → ID20510,559,22149,20510,0.08646023760582669,0.0064740550479995265,0.14854517249187799,1.1883613799350239,2932.0,240.27452361146064,51.06212449554782,0.0,
ID20612 → ID21230,559,20612,21230,0.1712668652723621,0.005564904077239012,0.2894121725287343,2.3152973802298744,2996.0,226.76962110011345,51.1161532852621,0.0,
ID23165 → ID23211,559,23165,23211,0.022372718914884883,0.011133176149177276,0.1999059639504156,1.5992477116033248,3268.0,175.28114913307323,58.75183570628303,0.0,
ID24790 → ID25281,559,24790,25281,0.45374960974313383,0.016222676722216868,0.19367101512755439,1.549368121020435,3524.0,126.76455927494086,60.64717946683925,0.0,
ID21595 → ID22557,559,21595,22557,0.06281602209817388,0.00385890666742299,0.10559724436376638,0.8447779549101311,3164.0,193.1517635740401,55.25273409660558,0.0,
ID22903 → ID20612,559,22903,20612,0.027756877477464453,0.006010333155705292,0.24677429292506628,1.9741943434005302,2988.0,228.90473767925462,50.91880190334389,0.0,
ID22613 → ID23316,559,22613,23316,0.015224630669220973,0.012445044557355804,0.2008981250075124,1.6071850000600991,3236.0,181.29960018358622,57.55078477447498,0.0,
ID24937 → ID24435,559,24937,24435,0.6048582193767861,0.022853478534624456,0.3836321904269945,3.069057523415956,3476.0,139.48571502786373,60.00992531676552,0.0,
ID20417 → ID20311,559,20417,20311,0.0020089324869186813,0.1478844036899005,0.025044194698109,0.200353557584872,3140.0,194.8332268095078,55.138366595182596,0.0,
ID24281 → ID23262,559,24281,23262,0.24932378988209833,0.2910457896225894,0.0067973909879134285,0.05437912790330743,3364.0,161.7749236001993,58.327195641247414,0.0,
ID20056 → ID23105,559,20056,23105,0.1532498325915144,0.017672465353184237,0.09472968973684305,0.7578375178947444,3116.0,195.68442170313807,55.10123019674436,0.0,
ID23018 → ID24132,559,23018,24132,0.3161872915560096,0.017567735549024386,0.37262432826977926,2.980994626158234,3444.0,151.4934401478408,58.818256477621304,0.0,
ID20821 → ID21288,559,20821,21288,0.08258875188010628,0.004021700997278087,0.23286553148063796,1.8629242518451037,2972.0,232.73366421185312,50.82552343343478,0.0,
ID23928 → ID23469,559,23928,23469,0.004525976268734493,2.6610112835194217E-4,0.20098485293509954,1.6078788234807964,3252.0,178.2532186041434,58.18920874692468,0.0,
ID21539 → ID21132,559,21539,21132,0.013250998131571413,0.0011488840427731934,0.16444787588430518,1.3155830070744414,2884.0,245.78309956516716,50.67985107096807,0.0,
ID27345 → ID24790,559,27345,24790,0.17424006422717847,0.022183347070587934,0.25172278328201697,2.0137822662561358,3516.0,128.54149320903497,60.70545731502581,0.0,
ID24180 → ID24937,559,24180,24937,1.1950739159100856,0.030647666619029425,0.45349391545452794,3.6279513236362235,3468.0,142.81610629323973,60.17782468831396,0.0,
ID23211 → ID23368,559,23211,23368,0.009624108803879533,0.01076325057550765,0.19604337809876812,1.568347024790145,3276.0,173.72774777102404,59.053020246912695,0.0,
ID24487 → ID24592,559,24487,24592,0.5685060547641871,0.025405712112578884,0.2408724864029027,1.9269798912232217,3492.0,134.92062958103057,59.94172367287282,0.0,
ID22475 → ID23776,559,22475,23776,0.010824062390104706,0.010858562008002587,0.17698606909013614,1.4158885527210892,3308.0,168.11049495103956,58.81580558528522,0.0,
ID21954 → ID21495,559,21954,21495,0.12883979387342637,0.0037418430680918077,0.18001290986152899,1.4401032788922319,3188.0,189.9387912224641,56.005997323426,0.0,
ID24719 → ID24696,559,24719,24696,0.23770499386889943,0.002083465502670412,0.11433484548243728,0.9146787638594982,3332.0,164.03336477539654,58.439780363502365,0.0,
ID20355 → ID21997,559,20355,21997,4.598551297068402,NaN,0.268052912718168,2.144423301745344,2828.0,257.0798255584025,49.34065192229892,0.0,
ID20111 → ID21087,559,20111,21087,0.2140088664910341,0.004190631622021391,0.26241577473244687,2.099326197859575,3076.0,203.60474813896957,54.23660208694173,0.0,
ID23517 → ID24719,559,23517,24719,0.10784193245362542,0.022277029253557415,0.16340142428845214,1.3072113943076171,3324.0,165.12777714097194,58.63050923119947,0.0,
ID21230 → ID21897,559,21230,21897,0.04325039660463956,0.006079838651831385,0.287054649697368,2.296437197578944,3004.0,224.48599658410922,51.430699058699474,0.0,
ID22557 → ID19855,559,22557,19855,0.04997904675174451,0.016042691632851318,0.11839838523352114,0.9471870818681691,3172.0,192.26463678964424,55.36453875615004,0.0,
ID23880 → ID24402,559,23880,24402,2.620004926066127,0.3007094777219884,0.25768284820997256,2.0614627856797805,3428.0,157.08569338048218,59.48635843421949,0.0,
ID21288 → ID22903,559,21288,22903,0.028903467411089817,0.0041574725451651905,0.23914048070759877,1.9131238456607902,2980.0,230.8459137405698,50.832409694565996,0.0,
ID21997 → ID21842,559,21997,21842,0.10942512416133414,5.323644133485678E-4,0.22671690831543367,1.8137352665234694,2836.0,255.12004780649818,49.61634802156455,0.0,
ID21442 → ID22811,559,21442,22811,0.08713328077908544,0.005631800709228618,0.25536963745196517,2.0429570996157214,3052.0,210.50936140314565,53.44179263471422,0.0,
ID22359 → ID21442,559,22359,21442,0.029625214392761366,0.006497008264461281,0.2982411274842232,2.3859290198737857,3044.0,212.7000240802663,53.121977206873794,0.0,
ID24696 → ID23724,559,24696,23724,0.06867562226844771,0.012940258618700276,0.10647740227628784,0.8518192182103027,3340.0,163.15690476043085,58.34047775608959,0.0,
ID22050 → ID21643,559,22050,21643,0.036057498395514455,0.00699608967806917,0.19327842418689029,1.5462273934951223,2868.0,248.52543038073304,50.53309953708354,0.0,
ID19855 → ID21954,559,19855,21954,0.14964966799607732,0.014328437538239388,0.15265966325918456,1.2212773060734765,3180.0,191.2159242993991,55.63280329190364,0.0,
ID22199 → ID22149,559,22199,22149,0.09990609873761162,0.006496231128585565,0.1277659619456068,1.0221276955648544,2924.0,241.37938516140116,51.06778660202037,0.0,
ID19750 → ID22359,559,19750,22359,0.17415276048931594,9.386926540073826E-4,0.2614039790130377,2.0912318321043015,3036.0,214.9154950519255,52.80644331434568,0.0,
ID20879 → ID20111,559,20879,20111,0.626566356151606,0.005257577930814286,0.3576559043633645,2.861247234906916,3068.0,206.06174843599558,53.90002502287305,0.0,
ID21643 → ID21539,559,21643,21539,0.09319197871399419,0.004600599418619117,0.1644605145780252,1.3156841166242017,2876.0,247.0973578041423,50.62001466074497,0.0,
ID22306 → ID21595,559,22306,21595,0.19599477432761542,0.005077414744335563,0.09579007878856315,0.7663206303085052,3156.0,193.9551181185428,55.19462291640659,0.0,
ID21495 → ID22713,559,21495,22713,0.00598811379625986,0.0043888834025184184,0.15424056075956918,1.2339244860765535,3196.0,188.64499409315326,56.34237138206457,0.0,
ID22960 → ID23061,559,22960,23061,0.12936233646406656,0.003052725305720532,0.2121431053512008,1.6971448428096063,3220.0,184.64078495644438,57.11642755746806,0.0,
ID20311 → ID22306,559,20311,22306,0.03441613157799949,0.0016291325785103405,0.0495976114087477,0.3967808912699816,3148.0,194.5349464390544,55.15132160663207,0.0,
ID23776 → ID23517,559,23776,23517,0.05521775056214227,0.011650296288406059,0.20435131868271403,1.6348105494617122,3316.0,166.58829733463227,58.7481112644452,0.0,
ID22811 → ID20879,559,22811,20879,0.03049425498238744,0.00510034975808527,0.25250124470309,2.02000995762472,3060.0,208.4885303576611,53.64538489616963,0.0,
ID22402 → ID22199,559,22402,22199,0.019232551694088273,0.01572276007917917,0.09331530030829806,0.7465224024663845,2916.0,242.26341865020413,51.06709301047627,0.0,
ID21897 → ID20979,559,21897,20979,0.015593840127834626,0.002516074055759031,0.2886919433805158,2.3095355470441263,3012.0,222.21686705618055,51.82345881001247,0.0,
ID25648 → ID27345,559,25648,27345,0.39081140829329375,0.02199249270165683,0.31744882210317277,2.539590576825382,3508.0,130.79230801875661,60.42801862568676,0.0,
ID20721 → ID20056,559,20721,20056,0.985226372784577,0.003173179268235223,0.09528781419660294,0.7623025135728235,3108.0,196.44191430441174,55.06914614495416,0.0,
ID23316 → ID23928,559,23316,23928,0.02159197998472971,0.003164060060563769,0.18815387216954896,1.5052309773563917,3244.0,179.7743779538148,57.859156252751234,0.0,
ID21132 → ID21179,559,21132,21179,0.03648594805531058,0.01462350655318409,0.15376554779431612,1.230124382354529,2892.0,244.51963610081185,50.81507574871728,0.0,
ID21698 → ID20721,559,21698,20721,0.8804465616314506,0.018342104214625655,0.175129539036604,1.401036312292832,3100.0,197.52343001383983,55.081812477810715,0.0,
ID24033 → ID22475,559,24033,22475,0.02861143567740744,0.008604042140549422,0.18677715915422533,1.4942172732338026,3300.0,169.56237537319979,58.888148465246275,0.0,
ID25281 → ID28008,559,25281,28008,4.485491020467069,0.1939862811533428,0.13158922070936835,1.0527137656749468,3532.0,126.04009593277533,60.04074958275048,0.0,
ID24533 → ID24084,559,24533,24084,42.62154188056124,0.3257853432954247,0.7266640266174307,5.8133122129394454,3396.0,162.37143323221852,59.90658581744457,0.0,
ID22713 → ID22864,559,22713,22864,0.008075325204785641,0.0044015485617680235,0.14910403945789136,1.1928323156631309,3204.0,187.4605545949853,56.60492427223325,0.0,
ID24592 → ID25648,559,24592,25648,0.0552195371894732,0.020856328048032866,0.24236844705522287,1.938947576441783,3500.0,133.00567982169522,60.14998447149441,0.0,
ID21384 → ID20821,559,21384,20821,0.006328677951022094,0.004511102873490187,0.1980540890475045,1.584432712380036,2964.0,234.45711896095452,50.822793490594464,0.0,
ID23980 → ID24033,559,23980,24033,0.03949177407300671,0.006529177412608918,0.1585760332294925,1.26860826583594,3292.0,170.9419189448244,58.942152185182024,0.0,
ID23262 → ID23675,559,23262,23675,0.001385413626027857,0.28133599568636247,0.0161676638137139,0.1293413105097112,3372.0,161.72746606635062,58.305786597673446,0.0,
ID24132 → ID24233,559,24132,24233,0.8291871653186892,0.035791988426526616,0.371269487418895,2.97015589935116,3452.0,148.5590736292224,59.069844354378,0.0,
ID19907 → ID21698,559,19907,21698,0.13116491445651593,0.003469463819327072,0.30514633239064515,2.441170659125161,3092.0,199.43190277845537,54.90862815535574,0.0,
ID20257 → ID19750,559,20257,19750,0.014221165232315841,0.005077609441730314,0.3123216323791655,2.498573059033324,3028.0,217.19659074999623,52.55523426536367,0.0,
ID23368 → ID23980,559,23368,23980,0.22512868106796088,0.034578109324442885,0.17365571834195456,1.3892457467356365,3284.0,172.2632631171766,59.07961029292424,0.0,
ID24402 → ID23018,559,24402,23018,3.3865277390240784,0.028845277931976873,0.3919048804346132,3.1352390434769055,3436.0,154.5185013192333,59.21196722991057,0.0,
ID22864 → ID22960,559,22864,22960,0.043074939481707236,0.0021401976497897367,0.17763997898672387,1.421119831893791,3212.0,186.17737492749092,56.852940739718484,0.0,
ID21755 → ID21384,559,21755,21384,0.13429770775955407,0.0028204854119255464,0.21281177863997622,1.7024942291198097,2956.0,236.10031516423825,50.82233691868691,0.0,
ID24084 → ID23831,559,24084,23831,21.93133621873776,0.34509204838903756,0.1881550721898501,1.5052405775188007,3404.0,163.9601722894445,61.46519971404907,0.0,
ID21087 → ID19907,559,21087,19907,0.10875817786575212,0.0020311689168664446,0.24458330216308677,1.9566664173046941,3084.0,201.6038031908996,54.566324993094554,0.0,
ID23469 → ID23165,559,23469,23165,0.03450144052250301,0.008701685010452171,0.17796737047654,1.42373896381232,3260.0,176.763344946958,58.46339995953372,0.0,
ID20979 → ID20257,559,20979,20257,0.15143026452106925,0.004317750244118083,0.333872839089667,2.670982712717336,3020.0,219.75994127572596,52.22727358375024,0.0,
ID23061 → ID22613,559,23061,22613,0.04462986476694425,0.008875415702216883,0.21504244480590068,1.7203395584472054,3228.0,182.946010454793,57.32585771159172,0.0,
ID21179 → ID20661,559,21179,20661,0.16499070617912295,0.0035340990188522806,0.10900327625688197,0.8720262100550558,2900.0,243.4813196570811,50.977691520444694,0.0,
ID24435 → ID24487,559,24435,24487,1.0494624828458812,0.017275446631896018,0.2627510404075965,2.102008323260772,3484.0,136.9173503259201,59.76965987415466,0.0,
